id,create_at,update_at,name,owner,language,stars,watchers,forks,size
28457823,2014-12-24T17:49:19Z,2019-01-03T11:48:57Z,freeCodeCamp,freeCodeCamp,JavaScript,296781,296781,20703,103560
2126244,2011-07-29T21:19:00Z,2019-01-03T11:50:42Z,bootstrap,twbs,CSS,129762,129762,63732,133004
11730342,2013-07-29T03:24:51Z,2019-01-03T12:08:07Z,vue,vuejs,JavaScript,123782,123782,17706,25656
10270250,2013-05-24T16:15:54Z,2019-01-03T12:09:57Z,react,facebook,JavaScript,118873,118873,21568,139955
45717250,2015-11-07T01:19:20Z,2019-01-03T11:48:56Z,tensorflow,tensorflow,C++,117813,117813,71043,293762
13491895,2013-10-11T06:50:37Z,2019-01-03T12:01:42Z,free-programming-books,EbookFoundation,,115633,115633,29138,4870
21737465,2014-07-11T13:42:37Z,2019-01-03T12:04:16Z,awesome,sindresorhus,,99040,99040,13168,651
14440270,2013-11-16T02:37:24Z,2019-01-03T11:47:18Z,You-Dont-Know-JS,getify,,93938,93938,18182,7285
291137,2009-08-28T18:15:37Z,2019-01-03T11:43:48Z,oh-my-zsh,robbyrussell,Shell,81437,81437,15901,5195
943149,2010-09-27T17:22:42Z,2019-01-03T12:04:23Z,d3,d3,JavaScript,81370,81370,20208,35965
6498492,2012-11-01T23:13:50Z,2019-01-03T11:09:13Z,javascript,airbnb,JavaScript,80126,80126,15309,2881
1062897,2010-11-08T20:17:14Z,2019-01-03T10:51:04Z,gitignore,github,,77114,77114,36763,1864
60493101,2016-06-06T02:34:12Z,2019-01-03T10:40:37Z,coding-interview-university,jwasham,,72806,72806,21242,9293
29028775,2015-01-09T18:10:16Z,2019-01-03T11:45:02Z,react-native,facebook,JavaScript,72454,72454,16197,291822
9384267,2013-04-12T01:47:36Z,2019-01-03T11:50:30Z,electron,electron,C++,68290,68290,8887,48214
2325298,2011-09-04T22:48:12Z,2019-01-03T12:05:03Z,linux,torvalds,C,67566,67566,24452,2356490
41881900,2015-09-03T20:23:38Z,2019-01-03T12:06:31Z,vscode,Microsoft,TypeScript,66632,66632,8938,177239
85077558,2017-03-15T13:45:52Z,2019-01-03T12:05:39Z,developer-roadmap,kamranahmedse,,64172,64172,10155,10997
63537249,2016-07-17T14:55:11Z,2019-01-03T12:09:10Z,create-react-app,facebook,JavaScript,61412,61412,13426,8302
21289110,2014-06-27T21:00:06Z,2019-01-03T11:39:24Z,awesome-python,vinta,Python,59451,59451,11547,3761
460078,2010-01-06T00:34:37Z,2019-01-03T09:53:17Z,angular.js,angular,JavaScript,59333,59333,29002,100031
3470471,2012-02-17T14:19:43Z,2019-01-03T10:19:49Z,Font-Awesome,FortAwesome,JavaScript,58331,58331,9917,78098
27193779,2014-11-26T19:57:11Z,2019-01-03T11:33:36Z,node,nodejs,JavaScript,56908,56908,12589,444590
2561582,2011-10-12T10:07:38Z,2019-01-03T11:55:40Z,animate.css,daneden,CSS,56516,56516,12059,726
83222441,2017-02-26T16:15:28Z,2019-01-03T10:55:33Z,system-design-primer,donnemartin,Python,54246,54246,7742,4232
23088740,2014-08-18T22:30:27Z,2019-01-03T11:23:28Z,axios,axios,JavaScript,53144,53144,4080,2808
7691631,2013-01-18T18:10:57Z,2019-01-03T10:25:47Z,moby,moby,Go,51707,51707,15038,140668
23096959,2014-08-19T04:33:40Z,2019-01-03T12:09:46Z,go,golang,Go,51381,51381,7083,193207
167174,2009-04-03T15:20:14Z,2019-01-03T09:30:10Z,jquery,jquery,JavaScript,50692,50692,17571,28106
31792824,2015-03-06T22:54:58Z,2019-01-03T12:10:59Z,flutter,flutter,Dart,48548,48548,4986,50563
1863329,2011-06-08T03:06:08Z,2019-01-03T11:33:21Z,laravel,laravel,PHP,48194,48194,14975,9452
576201,2010-03-23T18:58:01Z,2019-01-03T11:43:54Z,three.js,mrdoob,JavaScript,47709,47709,17988,706175
3228505,2012-01-20T18:18:21Z,2019-01-03T11:33:32Z,atom,atom,JavaScript,47455,47455,10641,304778
51117837,2016-02-05T01:15:20Z,2019-01-03T11:46:57Z,models,tensorflow,Python,46640,46640,28420,576652
20580498,2014-06-06T22:56:04Z,2019-01-03T11:56:55Z,kubernetes,kubernetes,Go,46325,46325,16123,820561
44838949,2015-10-23T21:15:07Z,2019-01-03T12:04:54Z,swift,apple,C++,46212,46212,7336,376021
3678731,2012-03-10T10:08:14Z,2019-01-03T12:02:45Z,webpack,webpack,JavaScript,46179,46179,5854,20109
36535156,2015-05-29T23:53:15Z,2019-01-03T11:14:47Z,redux,reduxjs,JavaScript,46050,46050,11711,7735
54346799,2016-03-20T23:49:42Z,2019-01-03T11:47:36Z,public-apis,toddmotto,Python,45860,45860,4750,2511
1039520,2010-10-31T14:35:07Z,2019-01-03T11:34:43Z,youtube-dl,rg3,Python,45496,45496,7934,53747
121395510,2018-02-13T14:56:24Z,2019-01-03T12:02:18Z,CS-Notes,CyC2018,,45428,45428,13944,81831
557980,2010-03-11T18:24:48Z,2019-01-03T09:58:26Z,socket.io,socketio,JavaScript,44767,44767,8297,12282
9309093,2013-04-08T23:32:04Z,2019-01-03T12:06:34Z,Semantic-UI,Semantic-Org,JavaScript,44035,44035,4707,111123
1861458,2011-06-07T18:54:22Z,2019-01-03T11:04:02Z,reveal.js,hakimel,JavaScript,43960,43960,12746,8707
24195339,2014-09-18T16:12:01Z,2019-01-03T11:59:20Z,angular,angular,TypeScript,43959,43959,11353,96901
14098069,2013-11-04T01:59:19Z,2019-01-03T12:08:14Z,free-programming-books-zh_CN,justjavac,JavaScript,43760,43760,14751,1004
90796663,2017-05-09T22:16:13Z,2019-01-03T12:06:44Z,puppeteer,GoogleChrome,JavaScript,43407,43407,3735,4647
23083156,2014-08-18T19:11:54Z,2019-01-03T09:54:00Z,material-ui,mui-org,JavaScript,43213,43213,8661,54653
22790488,2014-08-09T16:45:18Z,2019-01-03T12:01:49Z,java-design-patterns,iluwatar,Java,43161,43161,14033,18696
20929025,2014-06-17T15:28:39Z,2019-01-03T12:08:34Z,TypeScript,Microsoft,TypeScript,43114,43114,6138,944287
486550,2010-01-24T18:03:24Z,2019-01-03T06:56:53Z,html5-boilerplate,h5bp,JavaScript,41914,41914,9958,13816
8514,2008-04-11T02:19:47Z,2019-01-03T10:30:13Z,rails,rails,Ruby,41745,41745,16895,177263
126577260,2018-03-24T07:47:04Z,2019-01-03T12:02:08Z,javascript-algorithms,trekhleb,JavaScript,41736,41736,5555,2383
237159,2009-06-26T18:56:01Z,2019-01-03T09:27:36Z,express,expressjs,JavaScript,41712,41712,7197,8748
8843683,2013-03-17T23:56:36Z,2019-01-03T11:15:49Z,Chart.js,chartjs,JavaScript,41109,41109,9263,11012
132750724,2018-05-09T12:03:18Z,2019-01-03T11:49:53Z,build-your-own-x,danistefanovic,,41070,41070,2660,838
44571718,2015-10-20T00:16:14Z,2019-01-03T12:09:36Z,awesome-vue,vuejs,,41020,41020,5673,3425
596892,2010-04-06T11:11:59Z,2019-01-03T11:58:02Z,flask,pallets,Python,41008,41008,11800,6407
3214406,2012-01-19T01:58:17Z,2019-01-03T11:15:44Z,meteor,meteor,JavaScript,40669,40669,5026,77082
34526884,2015-04-24T15:37:24Z,2019-01-03T12:06:12Z,ant-design,ant-design,TypeScript,40497,40497,13413,328098
1424470,2011-03-01T02:46:06Z,2019-01-03T11:43:33Z,moment,moment,JavaScript,39724,39724,5967,17354
33614304,2015-04-08T15:08:04Z,2019-01-03T11:57:27Z,thefuck,nvbn,Python,39629,39629,1972,2669
1380117,2011-02-17T22:12:29Z,2019-01-03T11:41:40Z,lantern,getlantern,Go,39478,39478,8840,1151791
1334369,2011-02-06T13:39:55Z,2019-01-03T11:22:48Z,resume.github.com,resume,JavaScript,38928,38928,1025,411
3544424,2012-02-25T12:39:13Z,2019-01-03T09:28:48Z,httpie,jakubroztocil,Python,38860,38860,2575,4399
21540759,2014-07-06T13:42:15Z,2019-01-03T11:13:30Z,awesome-go,avelino,Go,38635,38635,5022,5177
4164482,2012-04-28T02:47:18Z,2019-01-03T12:09:32Z,django,django,Python,38613,38613,16669,184733
3402537,2012-02-09T23:34:10Z,2019-01-03T11:58:06Z,Front-end-Developer-Interview-Questions,h5bp,HTML,38606,38606,7925,1661
35955666,2015-05-20T15:11:03Z,2019-01-03T11:45:57Z,the-art-of-command-line,jlevy,,37983,37983,3779,2533
21872392,2014-07-15T19:11:19Z,2019-01-03T11:47:40Z,awesome-machine-learning,josephmisiti,Python,37336,37336,9220,1566
507775,2010-02-08T13:20:56Z,2019-01-03T11:56:03Z,elasticsearch,elastic,Java,37296,37296,12545,549158
14747598,2013-11-27T13:21:13Z,2019-01-03T12:08:21Z,json-server,typicode,JavaScript,37065,37065,3198,1745
7508411,2013-01-08T20:11:48Z,2019-01-03T11:36:27Z,RxJava,ReactiveX,Java,37047,37047,6330,73359
33015583,2015-03-28T00:35:42Z,2019-01-03T11:55:27Z,keras,keras-team,Python,37023,37023,14127,12163
24953448,2014-10-08T18:01:28Z,2019-01-03T11:51:41Z,material-design-icons,google,CSS,36825,36825,7440,47085
19415064,2014-05-04T00:18:39Z,2019-01-03T12:04:07Z,computer-science,ossu,,36701,36701,5243,836
1181927,2010-12-19T15:16:43Z,2019-01-03T12:05:49Z,bitcoin,bitcoin,C++,36594,36594,21828,116380
3955647,2012-04-07T04:11:46Z,2019-01-03T11:19:59Z,lodash,lodash,JavaScript,36590,36590,3791,44166
1362490,2011-02-13T18:38:17Z,2019-01-03T11:53:51Z,requests,requests,Python,36507,36507,6682,9935
65252,2008-10-20T06:29:03Z,2019-01-03T11:22:28Z,jekyll,jekyll,Ruby,36436,36436,7989,16181
12256376,2013-08-20T23:06:02Z,2019-01-03T11:16:44Z,ionic,ionic-team,HTML,36293,36293,12675,92425
101296881,2017-08-24T13:18:26Z,2019-01-03T08:37:32Z,every-programmer-should-know,mtdvio,,35887,35887,3241,157
211666,2009-05-27T16:29:46Z,2019-01-03T07:07:30Z,node-v0.x-archive,nodejs,,35672,35672,7861,144238
112507086,2017-11-29T17:35:03Z,2019-01-03T12:11:29Z,30-seconds-of-code,30-seconds,JavaScript,35497,35497,3747,15862
3100121,2012-01-04T06:21:10Z,2019-01-03T08:53:08Z,nw.js,nwjs,C++,34819,34819,3794,123761
23974149,2014-09-12T19:35:38Z,2019-01-03T10:59:47Z,materialize,Dogfalo,JavaScript,34762,34762,4698,163383
3638964,2012-03-06T14:58:02Z,2019-01-03T11:42:54Z,ansible,ansible,Python,34603,34603,13898,148997
4311796,2012-05-13T03:27:22Z,2019-01-03T10:57:56Z,markdown-here,adam-p,JavaScript,34401,34401,5823,16214
3065454,2011-12-28T22:23:19Z,2019-01-03T10:49:53Z,impress.js,impress,JavaScript,34348,34348,6789,4127
49970642,2016-01-19T17:39:16Z,2019-01-03T09:29:25Z,yarn,yarnpkg,JavaScript,34238,34238,2017,118735
19872456,2014-05-16T22:22:51Z,2019-01-03T11:25:10Z,react-router,ReactTraining,JavaScript,34193,34193,7103,12449
10744183,2013-06-17T18:39:10Z,2019-01-03T11:58:07Z,netdata,netdata,C,34184,34184,2951,28265
67274736,2016-09-03T06:19:26Z,2019-01-03T11:59:46Z,element,ElemeFE,Vue,33937,33937,6721,52203
156018,2009-03-21T22:32:25Z,2019-01-03T12:07:33Z,redis,antirez,C,33551,33551,12874,75698
33791743,2015-04-11T20:48:23Z,2019-01-03T11:30:09Z,x64dbg,x64dbg,C++,33522,33522,890,54113
1700621,2011-05-04T10:20:25Z,2019-01-03T07:29:51Z,normalize.css,necolas,CSS,33508,33508,6815,379
70107786,2016-10-05T23:32:51Z,2019-01-03T11:50:40Z,next.js,zeit,JavaScript,33087,33087,3596,8606
28428729,2014-12-24T01:45:03Z,2019-01-03T08:56:26Z,awesome-android-ui,wasabeef,,33074,33074,8709,775832
724712,2010-06-16T20:39:03Z,2019-01-03T11:52:54Z,rust,rust-lang,Rust,32870,32870,5435,412185
15204860,2013-12-15T14:31:41Z,2019-01-03T11:17:19Z,papers-we-love,papers-we-love,,32774,32774,3097,204703
107111421,2017-10-16T10:12:36Z,2019-01-03T11:04:01Z,Front-End-Checklist,thedaviddias,JavaScript,32756,32756,3102,4667
6296790,2012-10-19T15:02:57Z,2019-01-03T10:59:12Z,spring-boot,spring-projects,Java,32701,32701,22227,85030
843222,2010-08-17T09:43:38Z,2019-01-03T12:08:29Z,scikit-learn,scikit-learn,Python,32608,32608,16061,98307
54173593,2016-03-18T04:23:44Z,2019-01-03T11:49:38Z,storybook,storybooks,JavaScript,32493,32493,2422,131785
46629305,2015-11-21T19:05:09Z,2019-01-03T10:35:39Z,hacker-scripts,NARKOZ,JavaScript,32446,32446,5688,84
50264296,2016-01-23T23:48:34Z,2019-01-03T10:57:21Z,bulma,jgthms,CSS,32056,32056,2526,73819
9185792,2013-04-03T03:18:59Z,2019-01-03T10:28:53Z,incubator-echarts,apache,JavaScript,31922,31922,9289,152293
612230,2010-04-15T17:47:47Z,2019-01-03T12:06:03Z,nvm,creationix,Shell,31863,31863,3030,2334
1828795,2011-05-31T21:28:44Z,2019-01-03T03:40:18Z,AFNetworking,AFNetworking,Objective-C,31844,31844,9710,5612
7600409,2013-01-14T07:54:16Z,2019-01-03T12:04:00Z,shadowsocks-windows,shadowsocks,C#,31464,31464,11257,9464
11180687,2013-07-04T15:26:26Z,2019-01-03T12:09:41Z,hugo,gohugoio,Go,31447,31447,3628,64724
81975372,2017-02-14T18:19:25Z,2019-01-03T11:50:10Z,interviews,kdn251,Java,31414,31414,6138,20842
24560307,2014-09-28T13:38:23Z,2019-01-03T12:07:46Z,babel,babel,JavaScript,31265,31265,3226,37328
23357588,2014-08-26T15:52:15Z,2019-01-03T11:33:17Z,protobuf,protocolbuffers,C++,31210,31210,8602,50904
29268051,2015-01-14T22:01:33Z,2019-01-03T11:34:48Z,material-design-lite,google,HTML,30927,30927,5314,56807
40416236,2015-08-08T20:57:20Z,2019-01-03T11:41:18Z,big-list-of-naughty-strings,minimaxir,Python,30919,30919,1304,229
69629434,2016-09-30T03:13:43Z,2019-01-03T10:13:40Z,freecodecamp.cn,FreeCodeCampChina,CSS,30892,30892,1146,30794
892275,2010-09-06T21:39:43Z,2019-01-03T11:04:44Z,retrofit,square,Java,30869,30869,5823,4872
51148780,2016-02-05T13:42:07Z,2019-01-03T11:40:35Z,android-architecture,googlesamples,,30844,30844,8699,8199
529502,2010-02-22T02:01:14Z,2019-01-03T09:16:18Z,scrapy,scrapy,Python,30775,30775,7405,16585
11167738,2013-07-04T05:26:06Z,2019-01-03T12:03:19Z,gulp,gulpjs,JavaScript,30763,30763,4443,1023
5108051,2012-07-19T09:40:17Z,2019-01-03T11:17:33Z,opencv,opencv,C++,30712,30712,21956,465111
5152285,2012-07-23T13:42:55Z,2019-01-03T12:09:18Z,okhttp,square,Java,30337,30337,6847,18496
26898879,2014-11-20T06:20:50Z,2019-01-03T09:47:16Z,awesome-public-datasets,awesomedata,,29925,29925,4985,692
22458259,2014-07-31T05:56:19Z,2019-01-03T12:04:45Z,Alamofire,Alamofire,Swift,29842,29842,5317,7845
26500787,2014-11-11T19:32:38Z,2019-01-03T10:43:01Z,FiraCode,tonsky,Clojure,29791,29791,920,37738
36040894,2015-05-21T22:43:05Z,2019-01-03T11:47:50Z,gatsby,gatsbyjs,JavaScript,29593,29593,3867,548609
1129010,2010-12-01T15:35:32Z,2019-01-03T11:08:07Z,jQuery-File-Upload,blueimp,JavaScript,29589,29589,7911,3399
16408992,2014-01-31T13:39:22Z,2019-01-03T12:01:47Z,neovim,neovim,Vim script,29565,29565,2159,78117
2935735,2011-12-07T21:14:40Z,2019-01-03T11:41:49Z,brackets,adobe,JavaScript,29490,29490,6388,92082
75104123,2016-11-29T17:13:37Z,2019-01-03T10:22:26Z,prettier,prettier,JavaScript,29431,29431,1519,27797
22670857,2014-08-06T05:31:44Z,2019-01-03T12:03:51Z,awesome-react,enaqx,,29237,29237,3368,2184
21700699,2014-07-10T16:03:45Z,2019-01-03T11:03:46Z,awesome-ios,vsouza,Swift,29194,29194,4861,8435
20300177,2014-05-29T16:23:17Z,2019-01-03T10:59:29Z,guava,google,Java,29087,29087,6600,234539
99598595,2017-08-07T16:36:47Z,2019-01-03T11:44:40Z,parcel,parcel-bundler,JavaScript,28876,28876,1281,4078
22119721,2014-07-22T20:35:09Z,2019-01-03T11:19:01Z,git-flight-rules,k88hudson,,28802,28802,1906,569
133442384,2018-05-15T01:34:26Z,2019-01-03T11:41:26Z,deno,denoland,TypeScript,28777,28777,1383,5748
16752620,2014-02-12T01:57:08Z,2019-01-03T11:38:38Z,gogs,gogs,Go,28708,28708,3321,156944
18408635,2014-04-03T15:45:02Z,2019-01-03T09:27:03Z,Apollo-11,chrislgarry,Assembly,28636,28636,3677,2135
9852918,2013-05-04T11:09:13Z,2019-01-03T09:47:23Z,Ghost,TryGhost,JavaScript,28350,28350,6145,29116
206084,2009-05-20T19:38:37Z,2019-01-02T14:53:17Z,legacy-homebrew,Homebrew,Ruby,28257,28257,12749,1432774
36633370,2015-06-01T02:33:17Z,2019-01-03T12:09:26Z,awesome-selfhosted,Kickball,JavaScript,28146,28146,2295,4763
4086616,2012-04-20T13:10:49Z,2019-01-03T12:04:12Z,shadowsocks,shadowsocks,Python,28112,28112,17291,891
45986162,2015-11-11T14:21:19Z,2019-01-03T10:39:47Z,TensorFlow-Examples,aymericdamien,Jupyter Notebook,27991,27991,10575,5732
15653276,2014-01-05T15:20:15Z,2019-01-03T09:25:00Z,android-open-project,Trinea,,27897,27897,12042,2144
2573058,2011-10-13T23:05:42Z,2019-01-03T05:25:46Z,foundation-sites,zurb,HTML,27886,27886,5820,114100
21737266,2014-07-11T13:35:34Z,2019-01-03T12:07:57Z,awesome-nodejs,sindresorhus,,27807,27807,3430,1351
10187082,2013-05-21T03:25:25Z,2019-01-03T11:04:45Z,pm2,Unitech,JavaScript,27572,27572,1907,11809
128398636,2018-04-06T13:30:58Z,2019-01-03T11:50:00Z,architect-awesome,xingshaocheng,,27524,27524,7991,382
55076063,2016-03-30T15:47:10Z,2019-01-03T10:29:14Z,Awesome-Hacking,Hack-with-Github,,27370,27370,4312,152
952189,2010-09-30T19:41:28Z,2019-01-02T17:41:50Z,backbone,jashkenas,JavaScript,27361,27361,5737,26612
34302698,2015-04-21T03:48:40Z,2019-01-03T11:41:18Z,serverless,serverless,JavaScript,27286,27286,2990,80328
5271882,2012-08-02T11:49:35Z,2019-01-03T11:57:04Z,build-web-application-with-golang,astaxie,Go,27159,27159,7700,48047
7569578,2013-01-12T00:25:55Z,2019-01-03T12:01:01Z,discourse,discourse,Ruby,27061,27061,6307,245666
26689598,2014-11-15T18:36:49Z,2019-01-03T11:09:22Z,awesome-courses,prakhar1989,,27037,27037,5560,1152
11177928,2013-07-04T13:37:27Z,2019-01-03T11:33:46Z,Projects,karan,,26842,26842,8750,10204
62367558,2016-07-01T06:01:21Z,2019-01-03T10:49:29Z,hyper,zeit,JavaScript,26829,26829,2179,6047
12791642,2013-09-12T18:39:48Z,2019-01-03T11:22:19Z,caffe,BVLC,C++,26702,26702,16211,71801
18708860,2014-04-12T16:38:42Z,2019-01-03T05:44:25Z,github-cheat-sheet,tiimgreen,,26611,26611,4049,716
1200050,2010-12-27T08:18:58Z,2019-01-03T11:49:38Z,phantomjs,ariya,HTML,26399,26399,5619,165216
15428480,2013-12-25T02:52:40Z,2019-01-03T10:56:56Z,AdminLTE,almasaeed2010,HTML,26280,26280,10144,57823
21413198,2014-07-02T06:02:29Z,2019-01-03T10:40:54Z,immutable-js,facebook,JavaScript,26079,26079,1533,21861
29290473,2015-01-15T09:35:51Z,2019-01-03T08:59:21Z,XX-Net,XX-net,Python,26070,26070,7277,38940
15111821,2013-12-11T15:59:56Z,2019-01-03T12:09:40Z,grafana,grafana,TypeScript,25901,25901,4775,194218
3432266,2012-02-13T17:29:58Z,2019-01-03T10:51:16Z,kotlin,JetBrains,Kotlin,25850,25850,2985,519827
1148753,2010-12-08T04:04:45Z,2019-01-03T11:20:31Z,spring-framework,spring-projects,Java,25718,25718,16425,117765
17375436,2014-03-03T18:29:30Z,2019-01-03T10:09:06Z,es6features,lukehoban,,25703,25703,2481,199
120538304,2018-02-06T23:54:00Z,2019-01-03T11:57:08Z,nocode,kelseyhightower,Dockerfile,25650,25650,2206,5
12820537,2013-09-13T22:15:24Z,2019-01-03T10:47:54Z,slate,lord,JavaScript,25608,25608,15385,1179
12972263,2013-09-20T11:58:29Z,2019-01-03T10:34:34Z,fullPage.js,alvarotrigo,JavaScript,25597,25597,6253,13586
36502,2008-07-23T14:21:26Z,2019-01-03T12:04:29Z,git,git,C,25579,25579,14793,110346
19148949,2014-04-25T14:29:47Z,2019-01-03T10:06:14Z,MPAndroidChart,PhilJay,Java,25496,25496,6784,21185
14370955,2013-11-13T17:24:12Z,2019-01-03T08:49:00Z,hackathon-starter,sahat,CSS,25406,25406,5018,11394
10865436,2013-06-22T13:23:55Z,2019-01-03T06:14:11Z,frontend-dev-bookmarks,dypsilon,,25238,25238,4193,1048
53809090,2016-03-13T21:37:45Z,2019-01-03T09:52:48Z,anime,juliangarnier,JavaScript,25115,25115,1884,10421
698041,2010-06-01T21:01:30Z,2019-01-02T20:44:10Z,async,caolan,JavaScript,25089,25089,2277,5186
62607227,2016-07-05T05:00:48Z,2019-01-03T12:07:03Z,tech-interview-handbook,yangshun,JavaScript,24945,24945,3182,300
83999700,2017-03-05T20:25:17Z,2019-01-03T12:09:08Z,Best-websites-a-programmer-should-visit,sdmg15,,24929,24929,2760,911
88464704,2017-04-17T03:35:49Z,2019-01-03T11:53:08Z,vue-element-admin,PanJiaChen,Vue,24905,24905,7773,15494
1663468,2011-04-26T06:32:03Z,2019-01-03T12:00:28Z,pdf.js,mozilla,JavaScript,24861,24861,6031,82819
1844251,2011-06-03T19:56:33Z,2019-01-03T09:16:01Z,todomvc,tastejs,JavaScript,24780,24780,13261,64818
5923215,2012-09-23T15:17:08Z,2019-01-03T11:34:26Z,hexo,hexojs,JavaScript,24773,24773,3373,6142
56717493,2016-04-20T20:05:37Z,2019-01-03T11:41:07Z,HEAD,joshbuchea,,24701,24701,1734,332
42751014,2015-09-18T23:04:55Z,2019-01-03T11:38:48Z,clipboard.js,zenorocha,JavaScript,24655,24655,2773,1771
10788737,2013-06-19T10:24:45Z,2019-01-03T11:16:00Z,android_guides,codepath,,24568,24568,6024,1093
11267509,2013-07-08T22:52:33Z,2019-01-03T11:10:14Z,glide,bumptech,Java,24488,24488,4653,56913
11551538,2013-07-20T18:53:45Z,2019-01-03T10:00:33Z,koa,koajs,JavaScript,24469,24469,2216,1991
77189043,2016-12-23T01:49:20Z,2019-01-03T12:08:10Z,vue2-elm,bailicangdu,Vue,24441,24441,8224,29749
25315643,2014-10-16T18:29:12Z,2019-01-03T06:19:16Z,nylas-mail,nylas,JavaScript,24212,24212,1336,87026
27442967,2014-12-02T17:00:38Z,2019-01-03T11:50:59Z,fastlane,fastlane,Ruby,24147,24147,3689,64763
22362099,2014-07-29T00:07:51Z,2019-01-02T21:16:45Z,angular-styleguide,johnpapa,,24125,24125,4534,4140
349241,2009-10-25T18:31:06Z,2019-01-03T08:19:40Z,underscore,jashkenas,JavaScript,24048,24048,5355,4683
26516210,2014-11-12T02:52:20Z,2019-01-03T11:58:41Z,certbot,certbot,Python,23960,23960,2385,20525
47018239,2015-11-28T09:48:17Z,2019-01-03T12:09:46Z,awesome-interview-questions,MaximAbramchuck,,23918,23918,2941,222
70198875,2016-10-06T22:42:42Z,2019-01-03T10:04:06Z,lottie-android,airbnb,Java,23743,23743,3730,132078
4710920,2012-06-19T07:56:02Z,2019-01-03T09:42:25Z,incubator-dubbo,apache,Java,23720,23720,16035,14349
931135,2010-09-22T16:57:44Z,2019-01-03T10:28:10Z,Leaflet,Leaflet,JavaScript,23650,23650,3925,48328
667006,2010-05-14T18:45:10Z,2019-01-03T11:58:19Z,video.js,videojs,JavaScript,23625,23625,5804,121007
9393759,2013-04-12T12:27:51Z,2019-01-03T11:43:56Z,phaser,photonstorm,JavaScript,23565,23565,5803,282135
147350463,2018-09-04T13:27:04Z,2019-01-03T11:56:07Z,33-js-concepts,leonardomso,JavaScript,23495,23495,2061,390
14712850,2013-11-26T09:48:21Z,2019-01-03T12:01:08Z,syncthing,syncthing,Go,23446,23446,1978,98240
22887094,2014-08-12T18:04:59Z,2019-01-03T11:33:28Z,tesseract,tesseract-ocr,C++,23409,23409,4598,42232
82227585,2017-02-16T21:24:39Z,2019-01-03T11:30:42Z,design-patterns-for-humans,kamranahmedse,,23400,23400,2173,149
65600975,2016-08-13T05:26:41Z,2019-01-03T12:11:22Z,pytorch,pytorch,C++,23392,23392,5549,98056
20904437,2014-06-16T23:57:25Z,2019-01-03T11:29:41Z,gin,gin-gonic,Go,23363,23363,2748,2139
63539055,2016-07-17T15:33:47Z,2019-01-03T11:49:13Z,awesome-mac,jaywcjlove,JavaScript,23292,23292,2803,3935
317757,2009-09-25T20:13:23Z,2019-01-03T06:41:18Z,Modernizr,Modernizr,JavaScript,23282,23282,3015,36186
21600440,2014-07-08T05:44:19Z,2019-01-03T11:12:09Z,awesome-awesomeness,bayandin,Ruby,23250,23250,2937,219
3620194,2012-03-04T18:43:12Z,2019-01-03T12:06:31Z,select2,select2,JavaScript,23154,23154,5432,9678
18049133,2014-03-24T02:10:05Z,2019-01-03T10:28:10Z,slick,kenwheeler,JavaScript,23064,23064,4520,3641
8575137,2013-03-05T08:18:59Z,2019-01-03T09:42:19Z,butterknife,JakeWharton,Java,22858,22858,4405,3783
63266213,2016-07-13T17:30:16Z,2019-01-03T09:56:47Z,og-aws,open-guides,Shell,22818,22818,1962,6601
14194174,2013-11-07T04:30:06Z,2019-01-03T11:59:24Z,what-happens-when,alex,,22627,22627,1578,249
32948863,2015-03-26T19:58:06Z,2019-01-03T11:19:41Z,awesome-react-native,jondot,JavaScript,22537,22537,2766,3594
15062869,2013-12-10T00:18:04Z,2019-01-03T11:07:15Z,jest,facebook,JavaScript,22534,22534,3024,131808
39464018,2015-07-21T18:55:34Z,2019-01-03T11:35:45Z,incubator-superset,apache,JavaScript,22500,22500,4098,97308
15452919,2013-12-26T13:05:46Z,2019-01-03T11:54:46Z,go-ethereum,ethereum,Go,22241,22241,7809,108952
32484381,2015-03-18T21:06:26Z,2019-01-03T11:02:34Z,free-for-dev,ripienaar,,22187,22187,2346,1306
11225014,2013-07-06T21:57:21Z,2019-01-03T12:06:17Z,etcd,etcd-io,Go,22159,22159,4411,47868
1631024,2011-04-18T15:07:41Z,2019-01-03T09:54:31Z,chosen,harvesthq,HTML,21943,21943,4200,3012
103633984,2017-09-15T08:33:19Z,2019-01-03T12:00:14Z,nodebestpractices,i0natan,JavaScript,21924,21924,1547,50986
75830968,2016-12-07T11:46:51Z,2019-01-03T12:03:32Z,deeplearningbook-chinese,exacity,TeX,21877,21877,6512,8541
6452529,2012-10-30T05:37:47Z,2019-01-03T11:34:41Z,rethinkdb-legacy,rethinkdb,C++,21731,21731,1710,272539
10446890,2013-06-03T04:12:04Z,2019-01-03T10:27:09Z,ijkplayer,Bilibili,C,21713,21713,5799,7987
81598961,2017-02-10T19:23:51Z,2019-01-03T09:42:25Z,cpython,python,Python,21694,21694,8141,265196
64558143,2016-07-30T18:18:32Z,2019-01-03T10:43:51Z,AndroidUtilCode,Blankj,Java,21678,21678,7118,32710
5483330,2012-08-20T15:53:36Z,2019-01-03T10:09:41Z,you-get,soimort,Python,21540,21540,4340,3010
26066727,2014-11-01T23:52:32Z,2019-01-03T10:23:16Z,mermaid,knsv,JavaScript,21533,21533,1236,31052
1283503,2011-01-23T01:25:14Z,2019-01-03T11:23:10Z,request,request,JavaScript,21499,21499,2544,2194
